2025_01_06-11-17-25 {'ts': 536906756194601677, 'ambient': 16775310, 'ppg0': -16465310, 'ppg1': -16471630, 'ppg2': -16440595, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194609084, 'ambient': 16775309, 'ppg0': -16465158, 'ppg1': -16471538, 'ppg2': -16440519, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194616491, 'ambient': 16775284, 'ppg0': -16464948, 'ppg1': -16471282, 'ppg2': -16440275, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194623898, 'ambient': 16775277, 'ppg0': -16464776, 'ppg1': -16471026, 'ppg2': -16440033, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194631305, 'ambient': 16775299, 'ppg0': -16464685, 'ppg1': -16471009, 'ppg2': -16439956, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194638712, 'ambient': 16775341, 'ppg0': -16464567, 'ppg1': -16470908, 'ppg2': -16439881, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194646119, 'ambient': 16775323, 'ppg0': -16464417, 'ppg1': -16470812, 'ppg2': -16439729, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194653526, 'ambient': 16775337, 'ppg0': -16464383, 'ppg1': -16470782, 'ppg2': -16439571, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194660933, 'ambient': 16775403, 'ppg0': -16464329, 'ppg1': -16470741, 'ppg2': -16439585, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194668340, 'ambient': 16775426, 'ppg0': -16464349, 'ppg1': -16470580, 'ppg2': -16439453, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194675747, 'ambient': 16775350, 'ppg0': -16464107, 'ppg1': -16470571, 'ppg2': -16439327, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194683154, 'ambient': 16775344, 'ppg0': -16464088, 'ppg1': -16470388, 'ppg2': -16439275, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194690561, 'ambient': 16775385, 'ppg0': -16464035, 'ppg1': -16470357, 'ppg2': -16439211, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194697968, 'ambient': 16775332, 'ppg0': -16463899, 'ppg1': -16470182, 'ppg2': -16439012, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756194705375, 'ambient': 16775276, 'ppg0': -16463842, 'ppg1': -16470145, 'ppg2': -16438963, 'ax': 0.34, 'ay': -0.93, 'az': -0.125}
2025_01_06-11-17-25 {'ts': 536906756328125440, 'ambient': 16775386, 'ppg0': -16463614, 'ppg1': -16470041, 'ppg2': -16439141, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328132847, 'ambient': 16775364, 'ppg0': -16463656, 'ppg1': -16470079, 'ppg2': -16439036, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328140254, 'ambient': 16775283, 'ppg0': -16463532, 'ppg1': -16469911, 'ppg2': -16438704, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328147661, 'ambient': 16775320, 'ppg0': -16463527, 'ppg1': -16469933, 'ppg2': -16438709, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328155068, 'ambient': 16775361, 'ppg0': -16463522, 'ppg1': -16469838, 'ppg2': -16438624, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328162475, 'ambient': 16775297, 'ppg0': -16463372, 'ppg1': -16469722, 'ppg2': -16438531, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328169882, 'ambient': 16775280, 'ppg0': -16463171, 'ppg1': -16469543, 'ppg2': -16438402, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328177289, 'ambient': 16775241, 'ppg0': -16463172, 'ppg1': -16469543, 'ppg2': -16438245, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328184696, 'ambient': 16775165, 'ppg0': -16462902, 'ppg1': -16469431, 'ppg2': -16438252, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328192103, 'ambient': 16775275, 'ppg0': -16462958, 'ppg1': -16469467, 'ppg2': -16438148, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328199510, 'ambient': 16775413, 'ppg0': -16462986, 'ppg1': -16469411, 'ppg2': -16438142, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328206917, 'ambient': 16775375, 'ppg0': -16462939, 'ppg1': -16469271, 'ppg2': -16437975, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328214324, 'ambient': 16775401, 'ppg0': -16462883, 'ppg1': -16469287, 'ppg2': -16437881, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328221731, 'ambient': 16775370, 'ppg0': -16462763, 'ppg1': -16469242, 'ppg2': -16437877, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328229138, 'ambient': 16775367, 'ppg0': -16462750, 'ppg1': -16469064, 'ppg2': -16437764, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328236545, 'ambient': 16775360, 'ppg0': -16462639, 'ppg1': -16469037, 'ppg2': -16437713, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328243952, 'ambient': 16775262, 'ppg0': -16462613, 'ppg1': -16469021, 'ppg2': -16437683, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756328251359, 'ambient': 16775209, 'ppg0': -16462526, 'ppg1': -16468857, 'ppg2': -16437530, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461577216, 'ambient': 16775104, 'ppg0': -16462114, 'ppg1': -16468645, 'ppg2': -16437321, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461584623, 'ambient': 16775178, 'ppg0': -16462150, 'ppg1': -16468609, 'ppg2': -16437324, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461592030, 'ambient': 16775212, 'ppg0': -16462222, 'ppg1': -16468594, 'ppg2': -16437227, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461599437, 'ambient': 16775280, 'ppg0': -16462160, 'ppg1': -16468628, 'ppg2': -16437261, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461606844, 'ambient': 16775264, 'ppg0': -16462181, 'ppg1': -16468490, 'ppg2': -16437201, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461614251, 'ambient': 16775288, 'ppg0': -16462063, 'ppg1': -16468469, 'ppg2': -16437096, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461621658, 'ambient': 16775317, 'ppg0': -16462047, 'ppg1': -16468373, 'ppg2': -16437008, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461629065, 'ambient': 16775327, 'ppg0': -16461939, 'ppg1': -16468363, 'ppg2': -16436864, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461636472, 'ambient': 16775314, 'ppg0': -16462022, 'ppg1': -16468371, 'ppg2': -16436936, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461643879, 'ambient': 16775290, 'ppg0': -16461967, 'ppg1': -16468410, 'ppg2': -16436947, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461651286, 'ambient': 16775324, 'ppg0': -16461975, 'ppg1': -16468480, 'ppg2': -16437026, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461658693, 'ambient': 16775354, 'ppg0': -16462019, 'ppg1': -16468490, 'ppg2': -16437070, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461666100, 'ambient': 16775336, 'ppg0': -16462131, 'ppg1': -16468612, 'ppg2': -16437196, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461673507, 'ambient': 16775254, 'ppg0': -16462145, 'ppg1': -16468630, 'ppg2': -16437175, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461680914, 'ambient': 16775302, 'ppg0': -16462356, 'ppg1': -16468746, 'ppg2': -16437421, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461688321, 'ambient': 16775290, 'ppg0': -16462419, 'ppg1': -16468925, 'ppg2': -16437547, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461695728, 'ambient': 16775336, 'ppg0': -16462573, 'ppg1': -16469075, 'ppg2': -16437670, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756461703135, 'ambient': 16775360, 'ppg0': -16462726, 'ppg1': -16469250, 'ppg2': -16437782, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595151872, 'ambient': 16775386, 'ppg0': -16462946, 'ppg1': -16469484, 'ppg2': -16438010, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595159279, 'ambient': 16775284, 'ppg0': -16462936, 'ppg1': -16469634, 'ppg2': -16438162, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595166686, 'ambient': 16775225, 'ppg0': -16463031, 'ppg1': -16469645, 'ppg2': -16438264, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595174093, 'ambient': 16775226, 'ppg0': -16463182, 'ppg1': -16469784, 'ppg2': -16438481, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595181500, 'ambient': 16775263, 'ppg0': -16463395, 'ppg1': -16470035, 'ppg2': -16438603, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595188907, 'ambient': 16775283, 'ppg0': -16463504, 'ppg1': -16470033, 'ppg2': -16438694, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595196314, 'ambient': 16775263, 'ppg0': -16463588, 'ppg1': -16470231, 'ppg2': -16438861, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595203721, 'ambient': 16775248, 'ppg0': -16463651, 'ppg1': -16470230, 'ppg2': -16438958, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595211128, 'ambient': 16775307, 'ppg0': -16463810, 'ppg1': -16470491, 'ppg2': -16439112, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595218535, 'ambient': 16775282, 'ppg0': -16463954, 'ppg1': -16470573, 'ppg2': -16439200, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595225942, 'ambient': 16775294, 'ppg0': -16463991, 'ppg1': -16470657, 'ppg2': -16439374, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595233349, 'ambient': 16775246, 'ppg0': -16464048, 'ppg1': -16470596, 'ppg2': -16439297, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595240756, 'ambient': 16775257, 'ppg0': -16464178, 'ppg1': -16470675, 'ppg2': -16439391, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595248163, 'ambient': 16775301, 'ppg0': -16464292, 'ppg1': -16470753, 'ppg2': -16439426, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595255570, 'ambient': 16775312, 'ppg0': -16464276, 'ppg1': -16470783, 'ppg2': -16439525, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595262977, 'ambient': 16775163, 'ppg0': -16464163, 'ppg1': -16470694, 'ppg2': -16439467, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595270384, 'ambient': 16775313, 'ppg0': -16464255, 'ppg1': -16470914, 'ppg2': -16439565, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756595277791, 'ambient': 16775271, 'ppg0': -16464285, 'ppg1': -16470859, 'ppg2': -16439581, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728636416, 'ambient': 16775400, 'ppg0': -16464372, 'ppg1': -16471187, 'ppg2': -16439903, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728643823, 'ambient': 16775292, 'ppg0': -16464360, 'ppg1': -16471123, 'ppg2': -16439753, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728651230, 'ambient': 16775243, 'ppg0': -16464295, 'ppg1': -16471012, 'ppg2': -16439703, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728658637, 'ambient': 16775281, 'ppg0': -16464416, 'ppg1': -16471020, 'ppg2': -16439736, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728666044, 'ambient': 16775295, 'ppg0': -16464482, 'ppg1': -16471027, 'ppg2': -16439778, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728673451, 'ambient': 16775400, 'ppg0': -16464541, 'ppg1': -16471141, 'ppg2': -16439883, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728680858, 'ambient': 16775289, 'ppg0': -16464389, 'ppg1': -16470953, 'ppg2': -16439716, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728688265, 'ambient': 16775309, 'ppg0': -16464439, 'ppg1': -16471104, 'ppg2': -16439789, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728695672, 'ambient': 16775373, 'ppg0': -16464515, 'ppg1': -16471049, 'ppg2': -16439849, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728703079, 'ambient': 16775195, 'ppg0': -16464443, 'ppg1': -16470954, 'ppg2': -16439826, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728710486, 'ambient': 16775260, 'ppg0': -16464496, 'ppg1': -16470992, 'ppg2': -16439820, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728717893, 'ambient': 16775279, 'ppg0': -16464615, 'ppg1': -16471088, 'ppg2': -16439926, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728725300, 'ambient': 16775249, 'ppg0': -16464515, 'ppg1': -16470967, 'ppg2': -16439730, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728732707, 'ambient': 16775316, 'ppg0': -16464673, 'ppg1': -16471162, 'ppg2': -16439945, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728740114, 'ambient': 16775342, 'ppg0': -16464707, 'ppg1': -16471141, 'ppg2': -16439960, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728747521, 'ambient': 16775267, 'ppg0': -16464533, 'ppg1': -16471063, 'ppg2': -16439870, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728754928, 'ambient': 16775309, 'ppg0': -16464611, 'ppg1': -16471173, 'ppg2': -16439809, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756728762335, 'ambient': 16775305, 'ppg0': -16464618, 'ppg1': -16471191, 'ppg2': -16439901, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862153728, 'ambient': 16775466, 'ppg0': -16464726, 'ppg1': -16471164, 'ppg2': -16440254, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862161135, 'ambient': 16775365, 'ppg0': -16464558, 'ppg1': -16471128, 'ppg2': -16440040, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862168542, 'ambient': 16775350, 'ppg0': -16464555, 'ppg1': -16471094, 'ppg2': -16439893, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862175949, 'ambient': 16775392, 'ppg0': -16464456, 'ppg1': -16471131, 'ppg2': -16439948, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862183356, 'ambient': 16775324, 'ppg0': -16464365, 'ppg1': -16470975, 'ppg2': -16439785, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862190763, 'ambient': 16775295, 'ppg0': -16464408, 'ppg1': -16471043, 'ppg2': -16439772, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862198170, 'ambient': 16775237, 'ppg0': -16464273, 'ppg1': -16470972, 'ppg2': -16439789, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862205577, 'ambient': 16775254, 'ppg0': -16464215, 'ppg1': -16470891, 'ppg2': -16439779, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862212984, 'ambient': 16775305, 'ppg0': -16464175, 'ppg1': -16470949, 'ppg2': -16439760, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862220391, 'ambient': 16775317, 'ppg0': -16464199, 'ppg1': -16470971, 'ppg2': -16439748, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862227798, 'ambient': 16775266, 'ppg0': -16464142, 'ppg1': -16470965, 'ppg2': -16439821, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862235205, 'ambient': 16775311, 'ppg0': -16464118, 'ppg1': -16470923, 'ppg2': -16439769, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862242612, 'ambient': 16775295, 'ppg0': -16464030, 'ppg1': -16470955, 'ppg2': -16439847, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862250019, 'ambient': 16775264, 'ppg0': -16464072, 'ppg1': -16470857, 'ppg2': -16439744, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862257426, 'ambient': 16775240, 'ppg0': -16464030, 'ppg1': -16470782, 'ppg2': -16439715, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862264833, 'ambient': 16775277, 'ppg0': -16463950, 'ppg1': -16470790, 'ppg2': -16439669, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862272240, 'ambient': 16775284, 'ppg0': -16463952, 'ppg1': -16470786, 'ppg2': -16439714, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-25 {'ts': 536906756862279647, 'ambient': 16775239, 'ppg0': -16463872, 'ppg1': -16470781, 'ppg2': -16439599, 'ax': 0.365, 'ay': -0.858, 'az': 0.084}
2025_01_06-11-17-26 {'ts': 536906756995666944, 'ambient': 16775132, 'ppg0': -16463602, 'ppg1': -16470559, 'ppg2': -16439431, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995674351, 'ambient': 16775238, 'ppg0': -16463755, 'ppg1': -16470716, 'ppg2': -16439526, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995681758, 'ambient': 16775279, 'ppg0': -16463843, 'ppg1': -16470656, 'ppg2': -16439481, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995689165, 'ambient': 16775244, 'ppg0': -16463778, 'ppg1': -16470686, 'ppg2': -16439434, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995696572, 'ambient': 16775348, 'ppg0': -16463849, 'ppg1': -16470643, 'ppg2': -16439381, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995703979, 'ambient': 16775292, 'ppg0': -16463742, 'ppg1': -16470607, 'ppg2': -16439417, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995711386, 'ambient': 16775325, 'ppg0': -16463593, 'ppg1': -16470370, 'ppg2': -16439165, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995718793, 'ambient': 16775320, 'ppg0': -16463441, 'ppg1': -16470052, 'ppg2': -16438886, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995726200, 'ambient': 16775347, 'ppg0': -16463288, 'ppg1': -16469728, 'ppg2': -16438519, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995733607, 'ambient': 16775297, 'ppg0': -16462993, 'ppg1': -16469138, 'ppg2': -16438076, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995741014, 'ambient': 16775307, 'ppg0': -16462608, 'ppg1': -16468673, 'ppg2': -16437708, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995748421, 'ambient': 16775287, 'ppg0': -16462321, 'ppg1': -16468009, 'ppg2': -16437209, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995755828, 'ambient': 16775272, 'ppg0': -16462061, 'ppg1': -16467497, 'ppg2': -16436715, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995763235, 'ambient': 16775271, 'ppg0': -16461558, 'ppg1': -16467010, 'ppg2': -16436161, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995770642, 'ambient': 16775260, 'ppg0': -16461293, 'ppg1': -16466536, 'ppg2': -16435672, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995778049, 'ambient': 16775253, 'ppg0': -16461000, 'ppg1': -16466168, 'ppg2': -16435372, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995785456, 'ambient': 16775212, 'ppg0': -16460728, 'ppg1': -16465695, 'ppg2': -16434980, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906756995792863, 'ambient': 16775292, 'ppg0': -16460494, 'ppg1': -16465362, 'ppg2': -16434768, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129180160, 'ambient': 16775081, 'ppg0': -16460077, 'ppg1': -16464824, 'ppg2': -16434269, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129187567, 'ambient': 16775194, 'ppg0': -16459939, 'ppg1': -16464634, 'ppg2': -16433972, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129194974, 'ambient': 16775297, 'ppg0': -16459844, 'ppg1': -16464384, 'ppg2': -16433722, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129202381, 'ambient': 16775273, 'ppg0': -16459537, 'ppg1': -16463990, 'ppg2': -16433409, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129209788, 'ambient': 16775342, 'ppg0': -16459416, 'ppg1': -16463803, 'ppg2': -16433090, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129217195, 'ambient': 16775354, 'ppg0': -16459109, 'ppg1': -16463609, 'ppg2': -16432719, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129224602, 'ambient': 16775255, 'ppg0': -16458953, 'ppg1': -16463584, 'ppg2': -16432497, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129232009, 'ambient': 16775283, 'ppg0': -16458596, 'ppg1': -16463305, 'ppg2': -16432047, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129239416, 'ambient': 16775260, 'ppg0': -16458250, 'ppg1': -16463034, 'ppg2': -16431516, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129246823, 'ambient': 16775335, 'ppg0': -16457971, 'ppg1': -16462877, 'ppg2': -16431201, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129254230, 'ambient': 16775295, 'ppg0': -16457707, 'ppg1': -16462600, 'ppg2': -16430853, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
2025_01_06-11-17-26 {'ts': 536906757129261637, 'ambient': 16775322, 'ppg0': -16457326, 'ppg1': -16462413, 'ppg2': -16430445, 'ax': 0.107, 'ay': -1.021, 'az': -0.111}
